itemId,itemName,itemKind,itemTypeKey,itemType,craftType,craftLevel,equipLevel,recipeBook,slot,slotGridType,slotGridCols,groupKind,groupId,groupName,itemsCount,crystalByAlchemy,materialsJson,slotGridJson,jobsJson,equipableType
item_3ff93a3ce9,師団長のグリーブ,防具,,鎧足,防具鍛冶,32.0,60.0,師団長の七つの教訓,足,2x3_hole,2.0,armor_set,set_ff1fdc9e2f,師団長セット,5,,"[{""name"": ""せいれいせき"", ""qty"": 3}, {""name"": ""みがきずな"", ""qty"": 25}, {""name"": ""ブルーオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[["""", ""160～170""], ["""", ""170～178""], [""160～170"", ""110～116""]]",[],
item_498786b41f,常勝のグリーブ,防具,,鎧足,防具鍛冶,75.0,128.0,常勝不敗戦記,足,,,armor_set,set_9f3753203a,常勝セット,5,,"[{""name"": ""ゼーラズマ鉱石"", ""qty"": 16}, {""name"": ""ドラゴンのツノ"", ""qty"": 12}, {""name"": ""マデュライト"", ""qty"": 30}, {""name"": ""黄金の飾りくつ"", ""qty"": 1}, {""name"": ""超ようせいのひだね"", ""qty"": 5}]",,[],
item_0fd5db13db,新兵支給ブーツ,防具,,鎧足,防具鍛冶,12.0,21.0,新兵支給防具の手引き,足,2x3_hole,2.0,armor_set,set_cb469e633c,新兵支給セット,5,,"[{""name"": ""ぎんのこうせき"", ""qty"": 1}, {""name"": ""ふさふさの毛皮"", ""qty"": 1}]","[["""", ""50～60""], ["""", ""45～58""], [""50～62"", ""60～66""]]",[],
item_85af380960,機工博士のくつ,防具,,鎧足,防具鍛冶,44.0,99.0,機工博士の方程式,足,2x3_hole,2.0,armor_set,set_dbc2a4dead,機工博士セット,5,,"[{""name"": ""アステライト鉱石"", ""qty"": 5}, {""name"": ""激震のキバ"", ""qty"": 1}, {""name"": ""カチコチくるみ"", ""qty"": 25}, {""name"": ""緑の宝石"", ""qty"": 20}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[["""", ""200～210""], ["""", ""238～248""], [""243～251"", ""265～275""]]",[],
item_78dfb38857,王軍師のグリーブ,防具,,鎧足,防具鍛冶,37.0,75.0,王軍師のよろいの本,足,2x3_hole,2.0,armor_set,set_97833a42dc,王軍師セット,4,,"[{""name"": ""マデュライト"", ""qty"": 10}, {""name"": ""メタルのカケラ"", ""qty"": 1}, {""name"": ""ヘビーメタル"", ""qty"": 3}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[["""", ""150～156""], ["""", ""190～200""], [""240～250"", ""120～132""]]",[],
item_d3512f584d,砂海のくつ,防具,,鎧足,防具鍛冶,43.0,96.0,砂海探検ガイド,足,2x3_hole,2.0,armor_set,set_a0825d3237,砂海セット,5,,"[{""name"": ""アステライト鉱石"", ""qty"": 5}, {""name"": ""サバンナの水"", ""qty"": 30}, {""name"": ""みがきずな"", ""qty"": 30}, {""name"": ""かがやきそう"", ""qty"": 30}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[["""", ""180～192""], ["""", ""220～230""], [""222～228"", ""260～270""]]",[],
item_71cb421b31,神兵のグリーブ,防具,,鎧足,防具鍛冶,36.0,70.0,神兵のよろいの書,足,2x3_hole,2.0,armor_set,set_731e9aedae,神兵セット,5,,"[{""name"": ""メタルのカケラ"", ""qty"": 1}, {""name"": ""黄金の飾りくつ"", ""qty"": 1}, {""name"": ""きよめの水"", ""qty"": 20}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[["""", ""200～210""], ["""", ""120～132""], [""240～250"", ""175～181""]]",[],
item_8b65ceb754,聖域のブーツ,防具,,鎧足,防具鍛冶,65.0,115.0,神々が住まう聖域,足,,2.0,armor_set,set_1e9cf5df9b,聖域セット,5,,"[{""name"": ""フォレース鉱石"", ""qty"": 16}, {""name"": ""宵闇のジェル"", ""qty"": 3}, {""name"": ""まじゅうの皮"", ""qty"": 5}, {""name"": ""黄金の飾りくつ"", ""qty"": 1}, {""name"": ""超ようせいのひだね"", ""qty"": 5}]","[[""350-360"", """"], [""230-238"", """"], [""300-310"", ""230-238""]]",[],
item_ca1a461daf,聖騎士のグリーブ,防具,,鎧足,防具鍛冶,35.0,65.0,聖騎士のよろいの書,足,2x3_hole,2.0,armor_set,set_72dd457d1b,聖騎士セット,5,,"[{""name"": ""ひかりの石"", ""qty"": 30}, {""name"": ""せいれいせき"", ""qty"": 2}, {""name"": ""つけもの石"", ""qty"": 50}, {""name"": ""ブルーオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[["""", ""130～141""], ["""", ""190～196""], [""210～225"", ""150～156""]]",[],
item_20f436099e,蒼穹兵団のグリーブ,防具,,鎧足,防具鍛冶,65.0,115.0,蒼穹の守護者たち,足,,2.0,armor_set,set_18938b3b2a,蒼穹兵団セット,5,,"[{""name"": ""フォレース鉱石"", ""qty"": 16}, {""name"": ""炎魔の焼け石"", ""qty"": 3}, {""name"": ""ヘビーメタル"", ""qty"": 10}, {""name"": ""黄金の飾りくつ"", ""qty"": 1}, {""name"": ""超ようせいのひだね"", ""qty"": 5}]","[[""230-239"", """"], [""270-278"", """"], [""230-239"", ""270-278""]]",[],
item_b21730f714,迅雷のブーツ,防具,,鎧足,防具鍛冶,75.0,128.0,服飾迅雷の書,足,,,armor_set,set_61b48d3b74,迅雷セット,5,,"[{""name"": ""ゼーラズマ鉱石"", ""qty"": 16}, {""name"": ""人魚の涙"", ""qty"": 4}, {""name"": ""メタルのカケラ"", ""qty"": 4}, {""name"": ""はがねの尾羽"", ""qty"": 4}, {""name"": ""超ようせいのひだね"", ""qty"": 5}]",,[],
item_ae96de4f1c,鉄壁のすねあて,防具,,鎧足,防具鍛冶,43.0,96.0,鉄壁の誓い,足,2x3_hole,2.0,armor_set,set_029fc0f4cd,鉄壁セット,5,,"[{""name"": ""アステライト鉱石"", ""qty"": 5}, {""name"": ""つけもの石"", ""qty"": 30}, {""name"": ""ヘビーメタル"", ""qty"": 10}, {""name"": ""ぎんのこうせき"", ""qty"": 30}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[["""", ""170～176""], ["""", ""270～280""], [""210～220"", ""190～200""]]",[],
item_6ad22751c8,降魔のグリーブ,防具,,鎧足,防具鍛冶,42.0,93.0,降魔セット,足,2x3_hole,2.0,armor_set,set_c7d1922ef6,降魔セット,5,,"[{""name"": ""ナドラダイト鉱石"", ""qty"": 5}, {""name"": ""なないろのまゆ"", ""qty"": 20}, {""name"": ""シャークスキン"", ""qty"": 20}, {""name"": ""ぎんのこうせき"", ""qty"": 20}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[["""", ""168～181""], ["""", ""231～240""], [""168～181"", ""266～279""]]",[],
item_dd22349a2c,飛竜のブーツ,防具,,鎧足,防具鍛冶,35.0,65.0,飛竜のベストの書,足,2x3_hole,2.0,armor_set,set_ad61e1b7d1,飛竜セット,5,,"[{""name"": ""大きな化石"", ""qty"": 20}, {""name"": ""いかづちのたま"", ""qty"": 2}, {""name"": ""ドラゴンのツノ"", ""qty"": 3}, {""name"": ""レッドオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[["""", ""130～141""], ["""", ""230～245""], [""194～200"", ""194～200""]]",[],
item_2cdce10acc,騎神のグリーブ,防具,,鎧足,防具鍛冶,38.0,80.0,騎神の誓い,足,2x3_hole,2.0,armor_set,set_472cfae552,騎神セット,4,,"[{""name"": ""マデュライト"", ""qty"": 15}, {""name"": ""大きなうろこ"", ""qty"": 10}, {""name"": ""どうのこうせき"", ""qty"": 30}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[["""", ""220～230""], ["""", ""185～196""], [""185～196"", ""170～176""]]",[],
item_9dc4d1cac4,魔候爵のグリーブ,防具,,鎧足,防具鍛冶,65.0,,戦慄の魔候爵,足,,,armor_set,set_d3ddfb3967,魔候爵セット,4,,"[{""name"": ""デモニウム鉱石"", ""qty"": 5}, {""name"": ""たそがれゴケ"", ""qty"": 1}, {""name"": ""かがみ石"", ""qty"": 1}, {""name"": ""てっこうせき"", ""qty"": 5}, {""name"": ""ようせいのひだね"", ""qty"": 5}]",,[],
item_a9f32f872b,魔技師ブーツ,防具,,鎧足,防具鍛冶,38.0,80.0,魔技大全,足,2x3_hole,2.0,armor_set,set_b56f0c240b,魔技師セット,5,,"[{""name"": ""マデュライト"", ""qty"": 15}, {""name"": ""まりょくの土"", ""qty"": 30}, {""name"": ""赤いサンゴ"", ""qty"": 30}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[["""", ""170～176""], ["""", ""198～209""], [""198～209"", ""232～242""]]",[],
item_3aea86e03a,魔衛隊士のグリーブ,防具,,鎧足,防具鍛冶,70.0,120.0,魔衛隊士の心得,足,,,armor_set,set_6f62171c3d,魔衛隊士セット,5,,"[{""name"": ""フォレース鉱石"", ""qty"": 16}, {""name"": ""火竜のキバ"", ""qty"": 5}, {""name"": ""ドラゴンのホネ"", ""qty"": 5}, {""name"": ""黄金の飾りくつ"", ""qty"": 1}, {""name"": ""超ようせいのひだね"", ""qty"": 5}]",,[],
item_2511d8dae3,黒夜叉の脚甲,防具,,鎧足,防具鍛冶,75.0,125.0,黒夜叉の伝説,足,,,armor_set,set_a5f838ac2a,黒夜叉セット,5,,"[{""name"": ""ゼーラズマ鉱石"", ""qty"": 16}, {""name"": ""ナドラダイト鉱石"", ""qty"": 6}, {""name"": ""げんませき"", ""qty"": 10}, {""name"": ""よるのとばり"", ""qty"": 30}, {""name"": ""超ようせいのひだね"", ""qty"": 5}]",,[],
item_3c9e9b9729,うろこのかぶと,防具,,鎧頭,防具鍛冶,4.0,7.0,うろこのよろいの作り方,頭,2x2,2.0,armor_set,set_93c479be9f,うろこセット,5,,"[{""name"": ""てっこうせき"", ""qty"": 1}, {""name"": ""小さなうろこ"", ""qty"": 1}]","[[""18～36"", ""18～36""], [""32～48"", ""32～48""]]",[],
item_bf8fb2a01f,ぎんのはちがね,防具,,鎧頭,防具鍛冶,12.0,21.0,銀の防具全集,頭,2x2,2.0,armor_set,set_08aef13c3d,ぎんセット,5,,"[{""name"": ""ぎんのこうせき"", ""qty"": 1}, {""name"": ""小さなホネ"", ""qty"": 1}]","[[""40～51"", ""64～73""], [""64～73"", ""40～51""]]",[],
item_255ea7f8b9,くさりのはちがね,防具,,鎧頭,防具鍛冶,8.0,14.0,くさりかたびら作成術,頭,2x2,2.0,armor_set,set_f7a1f49767,くさりセット,5,,"[{""name"": ""てっこうせき"", ""qty"": 1}, {""name"": ""みがきずな"", ""qty"": 1}]","[[""35～48"", ""45～52""], [""45～52"", ""35～48""]]",[],
item_2093f5877e,くろがねのはちがね,防具,,鎧頭,防具鍛冶,25.0,42.0,くろがねのよろいの本,頭,2x2,2.0,armor_set,set_89e2d31938,くろがねセット,5,,"[{""name"": ""プラチナこうせき"", ""qty"": 6}, {""name"": ""けものの皮"", ""qty"": 10}, {""name"": ""かがみ石"", ""qty"": 5}, {""name"": ""ようせいのひだね"", ""qty"": 3}]","[[""100～110"", ""80～95""], [""100～110"", ""110～115""]]",[],
item_9c3f9ba77f,げんぶのかぶと,防具,,鎧頭,防具鍛冶,28.0,42.0,げんぶの巻き物,頭,2x2,2.0,armor_set,set_4e8902fcae,げんぶセット,5,,"[{""name"": ""プラチナこうせき"", ""qty"": 6}, {""name"": ""ぶどうエキス"", ""qty"": 1}, {""name"": ""さくらの花びら"", ""qty"": 3}, {""name"": ""ようせいのひだね"", ""qty"": 3}]","[[""128～134"", ""128～134""], [""98～110"", ""98～110""]]",[],
item_9690327643,さすらいのぼうし,防具,,鎧頭,防具鍛冶,36.0,70.0,さすらいのコートの本,頭,2x2,2.0,armor_set,set_15ca13ef06,さすらいセット,5,,"[{""name"": ""幻獣の皮"", ""qty"": 1}, {""name"": ""黄金の飾りかぶと"", ""qty"": 1}, {""name"": ""よごれたほうたい"", ""qty"": 3}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""170-176"", ""170-176""], [""215-227"", ""215-227""]]",[],
item_f683b3ccc6,せいどうのかぶと,防具,,鎧頭,防具鍛冶,1.0,7.0,はじめての防具鍛冶,頭,2x2,2.0,armor_set,set_e5f54dc39c,せいどうセット,5,,"[{""name"": ""どうのこうせき"", ""qty"": 1}, {""name"": ""てっこうせき"", ""qty"": 1}]","[[""12～24"", ""12～24""], [""25～40"", ""25～40""]]",[],
item_6df9ad27f4,てつかぶと,防具,,鎧頭,防具鍛冶,6.0,21.0,作ろう！てつよろい,頭,2x2,2.0,armor_set,set_8cf6712b73,てつセット,10,,"[{""name"": ""てっこうせき"", ""qty"": 1}, {""name"": ""みがきずな"", ""qty"": 1}]","[[""40～53"", ""40～53""], [""50～57"", ""50～57""]]",[],
item_4615fa58f0,てつのはちがね,防具,,鎧頭,防具鍛冶,6.0,14.0,作ろう！てつよろい,頭,2x2,2.0,armor_set,set_8cf6712b73,てつセット,10,,"[{""name"": ""てっこうせき"", ""qty"": 1}, {""name"": ""小さなホネ"", ""qty"": 1}]","[[""40～48"", ""40～48""], [""30～45"", ""30～45""]]",[],
item_e8f2507470,はがねのかぶと,防具,,鎧頭,防具鍛冶,14.0,28.0,はがねの防具図鑑,頭,2x2,2.0,armor_set,set_ee34a0dcc5,はがねセット,5,,"[{""name"": ""ぎんのこうせき"", ""qty"": 1}, {""name"": ""どうのこうせき"", ""qty"": 1}, {""name"": ""みがきずな"", ""qty"": 1}]","[[""40～52"", ""40～52""], [""80～88"", ""80～88""]]",[],
item_8913f5f6b4,ほのおのかぶと,防具,,鎧頭,防具鍛冶,70.0,118.0,燃えるほのおの凱歌,頭,,,armor_set,set_1810394af4,ほセット,5,,"[{""name"": ""フォレース鉱石"", ""qty"": 24}, {""name"": ""炎魔の焼け石"", ""qty"": 5}, {""name"": ""レッドアイ"", ""qty"": 30}, {""name"": ""黄金の飾りかぶと"", ""qty"": 1}, {""name"": ""超ようせいのひだね"", ""qty"": 6}]",,[],
item_3bf5c1d228,まほうサークレット,防具,,鎧頭,防具鍛冶,17.0,35.0,まほうよろいの秘密,頭,2x2,2.0,armor_set,set_3a0542e491,まほうセット,5,,"[{""name"": ""ぎんのこうせき"", ""qty"": 1}, {""name"": ""小さなホネ"", ""qty"": 1}, {""name"": ""グリーンアイ"", ""qty"": 1}]","[[""40～52"", ""70～78""], [""110～120"", ""90～100""]]",[],
item_1282d63fb5,やいばのはちがね,防具,,鎧頭,防具鍛冶,30.0,50.0,やいばの鎧の仕組み,頭,2x2,2.0,armor_set,set_8316b52014,やいばセット,5,,"[{""name"": ""プラチナこうせき"", ""qty"": 8}, {""name"": ""まじゅうツノ"", ""qty"": 4}, {""name"": ""イエローオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 6}]","[[""96～103"", ""116～121""], [""156～164"", ""132～140""]]",[],
item_95fb85218f,イグナイトバンド,防具,,鎧頭,防具鍛冶,70.0,120.0,闘士に火をつけろ！,頭,,,armor_set,set_b79aeee15d,イグナイトセット,5,,"[{""name"": ""フォレース鉱石"", ""qty"": 24}, {""name"": ""炎魔の焼け石"", ""qty"": 5}, {""name"": ""悲願の血涙"", ""qty"": 5}, {""name"": ""へびのぬけがら"", ""qty"": 20}, {""name"": ""超ようせいのひだね"", ""qty"": 6}]",,[],
item_5d27c968ab,ガナドールバンド,防具,,鎧頭,防具鍛冶,60.0,105.0,情熱のガナドール,頭,2x2,2.0,armor_set,set_5a84e1078b,ガナドールセット,5,,"[{""name"": ""デモニウム鉱石"", ""qty"": 5}, {""name"": ""大地の羽毛"", ""qty"": 2}, {""name"": ""やわらかウール"", ""qty"": 5}, {""name"": ""スライムおしゃれ花"", ""qty"": 20}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""190-200"", ""280-288""], [""190-200"", ""340-346""]]",[],
item_f7ce1d065d,クイックハット,防具,,鎧頭,防具鍛冶,41.0,90.0,クイックセット ※防具鍛冶,頭,2x2,2.0,armor_set,set_0f6178ce11,クイックセット,5,,"[{""name"": ""ナドラダイト鉱石"", ""qty"": 5}, {""name"": ""いかずちのたま"", ""qty"": 10}, {""name"": ""ふさふさの毛皮"", ""qty"": 20}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""180～186"", ""240～252""], [""180～186"", ""240～252""]]",[],
item_380b3b51c8,クリムゾンヘルム,防具,,鎧頭,防具鍛冶,37.0,75.0,クリムゾンメイルの書,頭,2x2,2.0,armor_set,set_8596d57ad2,クリムゾンセット,5,,"[{""name"": ""マデュライト"", ""qty"": 10}, {""name"": ""赤いサンゴ"", ""qty"": 20}, {""name"": ""レッドアイ"", ""qty"": 10}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[[""160～172"", ""200～206""], [""160～172"", ""250～256""]]",[],
item_aa398a7bd3,クロッシュメット,防具,,鎧頭,防具鍛冶,40.0,85.0,クロッシュウェア ※防具鍛冶,頭,2x2,2.0,armor_set,set_22c2117c5d,クロッシュセット,5,,"[{""name"": ""ナドラダイト鉱石"", ""qty"": 3}, {""name"": ""ぶどうエキス"", ""qty"": 10}, {""name"": ""サンドフルーツ"", ""qty"": 10}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""175～187"", ""175～187""], [""215～221"", ""215～221""]]",[],
item_f324ffae87,グレートヘルム,防具,,鎧頭,防具鍛冶,36.0,70.0,グレートマントのレシピ,頭,2x2,2.0,armor_set,set_72d49c3ef7,グレートセット,4,,"[{""name"": ""マデュライト"", ""qty"": 5}, {""name"": ""黄金の飾りかぶと"", ""qty"": 1}, {""name"": ""ふさふさの毛皮"", ""qty"": 20}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""150～162"", ""200～206""], [""200～206"", ""150～162""]]",[],
item_d516dbad8c,コスモスヘルム,防具,,鎧頭,防具鍛冶,75.0,130.0,コスモスアドベンチャー,頭,2x2,2.0,armor_set,set_f518cf947c,コスモスセット,5,,"[{""name"": ""ゼーラズマ鉱石"", ""qty"": 24}, {""name"": ""竜の涙"", ""qty"": 5}, {""name"": ""かぜきりのはね"", ""qty"": 6}, {""name"": ""マデュライト"", ""qty"": 30}, {""name"": ""超ようせいのひだね"", ""qty"": 6}]","[[""240-248"",""360-369""],[""320-329"",""270-278""]]","[""戦士"", ""パラディン"", ""魔剣士"", ""ガーディアン"", ""魔法戦士(スキル)""]",戦士系
item_c4c5ea06ed,ゴシックミトラ ゴシックハット,防具,,鎧頭,防具鍛冶,32.0,,ゴシック防具カタログ,頭,,,armor_set,set_3284eeb849,ゴシックセット,5,,"[{""name"": ""げんませき"", ""qty"": 1}, {""name"": ""よごれたほうたい"", ""qty"": 10}, {""name"": ""レッドオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]",,[],
item_1bdeb4fe57,シュバリエハット,防具,,鎧頭,防具鍛冶,44.0,99.0,栄光の騎士道指南書,頭,2x2,2.0,armor_set,set_03ec338733,シュバリエセット,5,,"[{""name"": ""アステライト鉱石"", ""qty"": 5}, {""name"": ""赤いサンゴ"", ""qty"": 30}, {""name"": ""かぜきりのはね"", ""qty"": 2}, {""name"": ""ふさふさの毛皮"", ""qty"": 30}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""208～218"", ""208～218""], [""265～273"", ""265～273""]]",[],
item_fc3041149e,スターダムハット,防具,,鎧頭,防具鍛冶,42.0,93.0,スターダムセット,頭,2x2,2.0,armor_set,set_f0d77cebe5,スターダムセット,4,,"[{""name"": ""ナドラダイト鉱石"", ""qty"": 5}, {""name"": ""ほしのカケラ"", ""qty"": 30}, {""name"": ""まじゅうの皮"", ""qty"": 1}, {""name"": ""シルク草"", ""qty"": 30}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""195～203"", ""195～203""], [""264～277"", ""264～277""]]",[],
item_f1e4bb0a07,スパイクバイザー,防具,,鎧頭,防具鍛冶,34.0,60.0,スパイクアーマーの書,頭,2x2,2.0,armor_set,set_011383c584,スパイクセット,5,,"[{""name"": ""ほしのカケラ"", ""qty"": 12}, {""name"": ""ドラゴンのツノ"", ""qty"": 2}, {""name"": ""ブルーオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[[""180-186"", ""180-186""], [""140-152"", ""140-152""]]",[],
item_60719ebc8e,ドラゴンバンド,防具,,鎧頭,防具鍛冶,65.0,108.0,ドラゴンのうろこ加工法,頭,2x2,2.0,armor_set,set_13242979cb,ドラゴンセット,5,,"[{""name"": ""デモニウム鉱石"", ""qty"": 5}, {""name"": ""まじゅうの皮"", ""qty"": 1}, {""name"": ""げんませき"", ""qty"": 2}, {""name"": ""コットン草"", ""qty"": 5}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""190-200"", ""190-200""], [""300-308"", ""300-308""]]",[],
item_6f6787a797,ネヴァンヘルム,防具,,鎧頭,防具鍛冶,60.0,105.0,勝利をもたらす神黒鳥,頭,2x2,2.0,armor_set,set_5c95ea5d78,ネヴァンセット,5,,"[{""name"": ""デモニウム鉱石"", ""qty"": 5}, {""name"": ""たそがれゴケ"", ""qty"": 2}, {""name"": ""ときのすいしょう"", ""qty"": 10}, {""name"": ""ブラックパール"", ""qty"": 20}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""280-290"", ""280-290""], [""215-223"", ""215-223""]]",[],
item_34a9ef924e,ノーブルハット,防具,,鎧頭,防具鍛冶,34.0,60.0,ノーブルコートのレシピ,頭,2x2,2.0,armor_set,set_f1188d1c76,ノーブルセット,5,,"[{""name"": ""レッドアイ"", ""qty"": 6}, {""name"": ""かぜきりのはね"", ""qty"": 4}, {""name"": ""レッドオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[[""200～208"", ""136～146""], [""200～208"", ""136～146""]]",[],
item_c3fc0fd10a,バトルティアラ,防具,,鎧頭,防具鍛冶,30.0,50.0,バトルドレスのレシピ,頭,2x2,2.0,armor_set,set_3e77d3c362,バトルセット,5,,"[{""name"": ""プラチナこうせき"", ""qty"": 10}, {""name"": ""みかわしそう"", ""qty"": 24}, {""name"": ""グリーンオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 8}]","[[""125～130"", ""125～130""], [""155～164"", ""155～164""]]",[],
item_6474acdd5b,バンデッドバンド,防具,,鎧頭,防具鍛冶,21.0,35.0,バンデッドアーマーの本,頭,2x2,2.0,armor_set,set_e5576d1b3c,バンデッドセット,5,,"[{""name"": ""ぎんのこうせき"", ""qty"": 1}, {""name"": ""小さなこうら"", ""qty"": 1}, {""name"": ""小さなホネ"", ""qty"": 1}]","[[""96～108"", ""72～80""], [""72～80"", ""96～108""]]",[],
item_11e4dc1046,ファフニルヘルム,防具,,鎧頭,防具鍛冶,65.0,110.0,財宝を守るドラゴン,頭,2x2,2.0,armor_set,set_5852135cb5,ファフニルセット,5,,"[{""name"": ""デモニウム鉱石"", ""qty"": 5}, {""name"": ""まじゅうのツノ"", ""qty"": 1}, {""name"": ""かがみ石"", ""qty"": 1}, {""name"": ""するどいキバ"", ""qty"": 5}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""275-283"", ""275-283""], [""220-229"", ""220-229""]]",[],
item_bb93cab717,プラチナヘルム,防具,,鎧頭,防具鍛冶,25.0,42.0,ザ・プラチナメイルズ,頭,2x2,2.0,armor_set,set_9859a494b0,プラチナセット,5,,"[{""name"": ""プラチナこうせき"", ""qty"": 6}, {""name"": ""するどい爪"", ""qty"": 10}, {""name"": ""ウェナールシェル"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 3}]","[[""86～100"", ""86～100""], [""110～116"", ""110～116""]]",[],
item_df7a8308d0,ヘヴィーヘルム,防具,,鎧頭,防具鍛冶,30.0,50.0,ヘヴィーなよろいの物語,頭,2x2,2.0,armor_set,set_8751f27b7f,ヘヴィーセット,5,,"[{""name"": ""プラチナこうせき"", ""qty"": 10}, {""name"": ""みがきずな"", ""qty"": 36}, {""name"": ""ブルーオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 8}]","[[""145～153"", ""125～130""], [""125～130"", ""165～175""]]",[],
item_1c40ff3b9e,マスカレイドヘルム,防具,,鎧頭,防具鍛冶,35.0,65.0,マスカレイドスーツの本,頭,2x2,2.0,armor_set,set_6e241b39f7,マスカレイドセット,4,,"[{""name"": ""ひかりの石"", ""qty"": 20}, {""name"": ""メタルのカケラ"", ""qty"": 1}, {""name"": ""ゴールドストーン"", ""qty"": 5}, {""name"": ""イエローオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[[""150～156"", ""234～246""], [""200～212"", ""130～136""]]",[],
item_d770142905,ミラーヘルム,防具,,鎧頭,防具鍛冶,65.0,108.0,鏡のみがき方,頭,2x2,2.0,armor_set,set_61dafe12e0,ミラーセット,5,,"[{""name"": ""デモニウム鉱石"", ""qty"": 5}, {""name"": ""人魚の涙"", ""qty"": 1}, {""name"": ""アステライト鉱石"", ""qty"": 1}, {""name"": ""青い宝石"", ""qty"": 5}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""300-310"", ""160-167""], [""160-167"", ""300-310""]]",[],
item_c6ca875c4f,メカニックフード,防具,,鎧頭,防具鍛冶,37.0,75.0,メカニックスーツの謎,頭,2x2,2.0,armor_set,set_5a7cdbe80f,メカニックセット,5,,"[{""name"": ""マデュライト"", ""qty"": 10}, {""name"": ""へびのぬけがら"", ""qty"": 1}, {""name"": ""かがやきそう"", ""qty"": 20}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[[""150～162"", ""150～162""], [""218～224"", ""218～224""]]",[],
item_925650c0d8,レギオンヘルム,防具,,鎧頭,防具鍛冶,45.0,100.0,レギオン軍事学 ※防具鍛冶,頭,2x2,2.0,armor_set,set_b6332f2463,レギオンセット,5,,"[{""name"": ""アステライト鉱石"", ""qty"": 10}, {""name"": ""炎魔の焼け石"", ""qty"": 1}, {""name"": ""ふさふさの毛皮"", ""qty"": 20}, {""name"": ""ゴールドストーン"", ""qty"": 20}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""280-290"", ""280-290""], [""200-210"", ""200-210""]]",[],
item_541e513b9d,ヴァイパーハット,防具,,鎧頭,防具鍛冶,38.0,80.0,ヴァイパーのささやき,頭,2x2,2.0,armor_set,set_5d91bb0193,ヴァイパーセット,4,,"[{""name"": ""マデュライト"", ""qty"": 15}, {""name"": ""へびのぬけがら"", ""qty"": 5}, {""name"": ""レッドアイ"", ""qty"": 10}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[[""166～172"", ""166～172""], [""212～224"", ""212～224""]]",[],
item_011537acea,ヴァルハラヘルム,防具,,鎧頭,防具鍛冶,45.0,100.0,ヴァルハラの館へ ※防具鍛冶,頭,2x2,2.0,armor_set,set_bdff72ea23,ヴァルハラセット,5,,"[{""name"": ""アステライト鉱石"", ""qty"": 10}, {""name"": ""ドラゴンのツノ"", ""qty"": 1}, {""name"": ""ドラゴンのホネ"", ""qty"": 10}, {""name"": ""ぎんのこうせき"", ""qty"": 15}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""240-250"", ""240-250""], [""220-230"", ""220-230""]]",[],
